Mugen Senshi Valis (Japan).nes,1
Solomon's Key (USA).nes,0
Golf Grand Slam (Japan).nes,0
Route-16 Turbo (Japan).nes,0
Pajama Hero - Nemo (Japan).nes,2
Break Time - The National Pool Tour (USA).nes,1
Battletoads-Double Dragon (USA).nes,7
Top Rider (Japan).nes,0
Tag Team Wrestling (USA).nes,3
Super Pinball (Japan) (Beta).nes,6
Gyruss (USA).nes,0
Igo Shinan '92 (Japan).nes,0
Master Chu and the Drunkard Hu (Asia) (PAL) (Unl).nes,5
WWF Wrestlemania Steel Cage Challenge (Europe).nes,9
Arkanoid (USA).nes,2
Shuang Xiang Pao (Asia) (Unl).nes,1
Pachi-Slot Adventure 2 - Sorotta-kun no Pachi-Slot Tanteidan (Japan).nes,2
Ninja Ryuuken Den II - Ankoku no Jashin Ken (Japan).nes,3
Classic Concentration (USA).nes,12
Hatris (USA).nes,0
Bad Dudes vs. Dragon Ninja (Europe).nes,0
Gambler Jiko Chuushinha 2 (Japan).nes,1
Ninja-kun - Majou no Bouken (Japan) (Rev 1).nes,0
Star Trek - 25th Anniversary (Germany).nes,6
Best Keiba - Derby Stallion (Japan).nes,2
Castle of Deceit (USA) (Unl).nes,1
M.U.L.E. (USA).nes,0
Xing Ji Zheng Ba (China) (Unl).nes,18
Maniac Mansion (Sweden).nes,6
R.B.I. Baseball (USA).nes,4
Eliminator Boat Duel (Europe).nes,2
KlashBall (USA).nes,1
Advanced Dungeons & Dragons - Pool of Radiance (Japan).nes,0
Faxanadu (USA).nes,1
Super Chinese (Japan).nes,1
Jovial Race (Asia) (PAL) (Unl).nes,0
Momotarou Densetsu (Japan).nes,0
"Dr. Mario (Japan, USA) (Rev A).nes",13
Gradius (Europe).nes,0
John Elway's Quarterback (USA).nes,0
Silent Service (USA) (Rev A).nes,0
Great Boxing - Rush Up (Japan).nes,2
RoboCop 2 (Europe).nes,11
Takeda Shingen (Japan).nes,18
Guerrilla War (Europe).nes,2
"Legend of Zelda, The (Europe) (Rev A).nes",36
Flappy (Japan).nes,2
Wario's Woods (USA).nes,116
Athletic World (Europe).nes,6
Challenger (Japan).nes,0
Futebol (Brazil) (Unl).nes,3
Lost Word of Jenny - Ushinawareta Message (Japan).nes,3
Hydlide Special (Japan).nes,0
Fire 'n Ice (USA).nes,1
"Money Game, The (Japan).nes",32
Golgo 13 - Dainishou - Icarus no Nazo (Japan).nes,5
Strider (USA).nes,3
Pipe Dream (USA).nes,3
Maniac Mansion (USA) (Beta).nes,6
Flying Warriors (USA).nes,6
Rockin' Kats (USA) (Beta).nes,0
Don Doko Don (Japan).nes,3
Puzznic (USA).nes,0
Kaiketsu Yancha Maru 3 - Taiketsu! Zouringen (Japan).nes,2
Super Mario Bros. + Tetris + Nintendo World Cup (Europe).nes,23
Mega Man 3 (Europe) (Rev A).nes,5
Dance Aerobics (USA).nes,1
Gegege no Kitarou 2 - Youkai Gundan no Chousen (Japan).nes,2
Kamen Rider SD - Granshocker no Yabou (Japan).nes,4
Rockman 3 - Dr. Wily no Saigo! (Japan).nes,5
Doki!Doki! Yuuenchi - Crazy Land Daisakusen (Japan).nes,10
Captain Skyhawk (USA) (Rev A).nes,8
Choplifter (Japan).nes,0
World Super Tennis (Japan).nes,1
Magic Jewelry (Asia) (Unl).nes,0
Taiwan Mahjong 2 (Asia) (Unl).nes,0
Tetris (Bulletproof) (Japan) (Rev A).nes,0
Sukeban Deka III (Japan).nes,1
Jackie Chan (Japan).nes,6
Shadowgate (USA).nes,52
Home Alone 2 - Lost in New York (Europe).nes,7
Predator (Japan).nes,1
"Uncanny X-Men, The (USA).nes",1
Aussie Rules Footy (Australia).nes,2
Kid Niki - Radical Ninja (USA).nes,6
Rambo (Japan).nes,4
Magic Jewelry 2 (Asia) (Unl).nes,0
Donkey Kong 3 (World).nes,4
"Mafat Conspiracy, The (USA).nes",5
"Blue Marlin, The (USA).nes",0
Super Mario Bros. + Duck Hunt (Europe).nes,13
Monster in My Pocket (USA) (Beta).nes,12
Super Mario Bros. (Europe) (Rev A).nes,8
"Adventures of Gilligan's Island, The (USA).nes",0
Study Box (Japan).nes,22
SD Gundam Gaiden - Knight Gundam Monogatari (Japan).nes,9
Radia Senki - Reimei Hen (Japan).nes,9
U.S. Championship V'Ball (Japan).nes,6
Captain Planet and the Planeteers (USA).nes,0
Argos no Senshi (Japan).nes,0
Dengeki - Big Bang! (Japan) (Beta).nes,2
Hinotori - Houou Hen - Gaou no Bouken (Japan).nes,49
Nintendo - NTF2 Test Cartridge (NES Test) (USA) (Rev 1).nes,0
King Kong 2 - Ikari no Megaton Punch (Japan).nes,3
Castle Excellent (Japan).nes,0
Metro-Cross (Japan).nes,1
Tetris 2 (Europe).nes,0
Atlantis no Nazo (Japan) (Sample).nes,0
Musashi no Ken - Tadaima Shugyou Chuu (Japan).nes,0
Radac Tailor-Made (Japan).nes,2
Ferrari Grand Prix Challenge (USA).nes,1
Tiny Toon Adventures 2 - Trouble in Wackyland (USA).nes,6
Gargoyle's Quest II (Europe).nes,1
Mario Open Golf (Japan).nes,0
Zelda II - The Adventure of Link (USA).nes,21
Joust (USA).nes,1
Zoids Mokushiroku (Japan).nes,3
Hostages - The Embassy Mission (Japan).nes,9
Golf (Japan).nes,0
Tecmo Baseball (USA).nes,1
Little Mermaid - Ningyo Hime (Japan) (Beta).nes,1
Scarabeus (USA) (Sample).nes,1
Arkanoid II (Japan).nes,0
Jesus - Kyoufu no Bio Monster (Japan).nes,2
Pac-Man (USA) (Namco).nes,4
Tetris 2 + Bombliss (Japan).nes,1
Prince of Persia (France).nes,0
Kidou Senshi Z Gundam - Hot Scramble (Japan).nes,1
Spot - The Video Game (Japan).nes,0
"Battleship (Europe) (En,Fr,De,Es).nes",1
King's Knight (Japan).nes,2
Sheng Huo Lie Zhuan (Asia) (Unl).nes,17
Wizards & Warriors (Europe).nes,1
Ninja Kid (USA).nes,3
Devil World (Japan).nes,4
Spelunker (Japan).nes,2
Deep Dungeon III - Yuushi e no Tabi (Japan).nes,0
Defenders of Dynatron City (USA).nes,6
Caesars Palace (USA) (Beta).nes,0
Ghostbusters II (Europe).nes,3
Ninja Jajamaru - Ginga Daisakusen (Japan).nes,5
Tiny Toon Adventures 2 - Montana Land e Youkoso (Japan).nes,6
Zoids - Chuuou Tairiku no Tatakai (Japan).nes,0
Square no Tom Sawyer (Japan).nes,8
Fester's Quest (Europe).nes,1
Color a Dinosaur (USA).nes,0
Maniac Mansion (France).nes,6
Salamander (Japan).nes,1
Heracles no Eikou II - Titan no Metsubou (Japan).nes,2
Tetris (Europe).nes,4
Indiana Jones and the Last Crusade (USA) (Taito).nes,2
Reigen Doushi (Japan).nes,1
Wheel of Fortune (USA) (Rev A).nes,1
Sangokushi II (Japan).nes,10
Cybernoid - The Fighting Machine (USA).nes,0
Hudson Hawk (USA).nes,2
Battle Formula (Japan).nes,1
Mike Tyson's Punch-Out!! (Europe) (Rev A).nes,16
Sesame Street ABC (USA).nes,1
Burai Fighter (USA).nes,0
Short Order + Egg-Splode! (USA).nes,3
P.O.W. - Prisoners of War (USA).nes,0
Nekketsu Koukou Dodgeball-bu - Soccer Hen (Japan).nes,1
"Three Stooges, The (USA) (Beta).nes",3
Paris-Dakar Rally Special (Japan).nes,0
Gojira (Japan).nes,2
Pachio-kun 2 (Japan).nes,8
Game Party (Japan).nes,2
Rockman 2 - Dr. Wily no Nazo (Japan).nes,3
Mega Man (Europe).nes,1
Tecmo World Cup Soccer (Japan).nes,0
Alien 3 (USA).nes,0
Cobra Triangle (USA).nes,2
Dragon Ball Z II - Gekishin Freeza!! (Japan).nes,53
Choplifter (Japan) (En) (Rev 1).nes,0
Kage (Japan).nes,2
Skate or Die (USA).nes,0
Crystalis (USA).nes,2
Portopia Renzoku Satsujin Jiken (Japan).nes,0
Sangokushi (Japan).nes,3
Gekitou Pro Wrestling!! - Toukon Densetsu (Japan).nes,5
Shatterhand (USA) (Beta).nes,8
Sangokushi - Chuugen no Hasha (Japan).nes,1
Qi Wang - Chinese Chess (Asia) (Unl).nes,2
Section-Z (Europe).nes,5
Mickey Mouse III - Yume Fuusen (Japan).nes,1
Gegege no Kitarou - Youkai Daimakyou (Japan) (Beta).nes,3
Yoshi no Tamago (Japan).nes,6
Maniac Mansion (Italy).nes,7
RoboCop 2 (USA) (Rev A).nes,11
"Chessmaster, The (Europe).nes",0
Mario Open Golf (Japan) (Rev A).nes,0
Solomon no Kagi 2 - Coolmin Tou Kyuushutsu Sakusen (Japan).nes,3
SD Gundam - Gachapon Senshi 4 - NewType Story (Japan).nes,0
Dreamworld Pogie (Unknown) (Proto).nes,0
Top Gun - The Second Mission (Europe).nes,2
Micro Machines (Europe) (Unl).nes,3
Kyuukyoku Harikiri Koushien (Japan).nes,16
Sesame Street 123 (USA).nes,0
You Ling Xing Dong (China) (Unl).nes,10
"Rocketeer, The (USA).nes",3
Maxi 15 (USA) (Rev 1) (Unl).nes,11
Kidou Senshi Z Gundam - Hot Scramble (Japan) (Final Version).nes,0
Rod Land featuring Rit and Tam (Europe) (Beta).nes,0
Rampage (USA).nes,2
Kaguya Hime Densetsu (Japan).nes,1
Super Mario Bros. 2 (USA) (Beta).nes,12
Moero!! Junior Basket - Two on Two (Japan).nes,4
Ikari Warriors (Europe).nes,0
Xybots (USA) (Proto) (Unl).nes,1
Eggerland - Meikyuu no Fukkatsu (Japan).nes,0
Kirby's Adventure (France).nes,7
George Foreman's KO Boxing (USA).nes,2
